Incident ID,Incident Date,Incident Month,Incident Year,State,FIPS_State,population,City Or County,Direction,Latitude,Longitude,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2260129,2022-03-22T00:00:00Z,3,2022,California,06,39538223,Stockton,"Stockton, California, USA",,,1800 West Lane,1,3,0,0,1
2259262,2022-03-21T00:00:00Z,3,2022,Connecticut,09,3605944,Waterbury,"Waterbury, Connecticut, USA",,,23 Scovill St,0,4,0,0,1
2259413,2022-03-21T00:00:00Z,3,2022,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,1650 E 79th St,2,2,0,0,1
2258324,2022-03-20T00:00:00Z,3,2022,Wisconsin,55,5893718,Milwaukee,"Milwaukee, Wisconsin, USA",43.0386475,-87.9090751,2822 W Melvina St,0,4,0,0,0
2258156,2022-03-20T00:00:00Z,3,2022,Texas,48,29145505,Austin,"Austin, Texas, USA",,,E 6th St and Neches St,0,4,0,0,0
2258224,2022-03-20T00:00:00Z,3,2022,Texas,48,29145505,Houston,"Houston, Texas, USA",,,2955 S Sam Houston Pkwy E,1,3,0,0,0
2257739,2022-03-19T00:00:00Z,3,2022,Arkansas,05,3011524,Dumas,"Dumas, Arkansas, USA",,,629 US-65,1,26,0,0,1
2257316,2022-03-19T00:00:00Z,3,2022,Virginia,51,8631393,Norfolk,"Norfolk, Virginia, USA",,,320 Granby St,3,2,0,0,0
2258012,2022-03-19T00:00:00Z,3,2022,North Carolina,37,10439388,Fayetteville,"Fayetteville, North Carolina, USA",,,1707 Owen Dr,3,3,0,0,2
2257674,2022-03-19T00:00:00Z,3,2022,Virginia,51,8631393,Madison Heights,"Madison Heights, Virginia, USA",,,351 Old Wright Shop Rd,1,4,0,0,0
2258182,2022-03-19T00:00:00Z,3,2022,Texas,48,29145505,Dallas,"Dallas, Texas, USA",,,5214 Botham Jean Blvd,1,9,0,0,0
2256453,2022-03-18T00:00:00Z,3,2022,Texas,48,29145505,Fort Worth,"Fort Worth, Texas, USA",32.753177,-97.3327459,1600 block of NW Loraine St,1,3,0,0,0
2257778,2022-03-18T00:00:00Z,3,2022,Louisiana,22,4657757,New Iberia,"New Iberia, Louisiana, USA",,,200 block of C V Jackson Dr,0,5,0,0,1
2257132,2022-03-17T00:00:00Z,3,2022,Michigan,26,10077331,Lansing,"Lansing, Michigan, USA",,,2200 block of E Michigan Ave,0,4,0,0,0
2256398,2022-03-17T00:00:00Z,3,2022,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,4100 block of W Monroe St,0,4,0,0,0
2255816,2022-03-17T00:00:00Z,3,2022,Florida,12,21538187,Fort Lauderdale,"Fort Lauderdale, Florida, USA",,,1300 W Broward Blvd,2,2,0,0,1
2255832,2022-03-16T00:00:00Z,3,2022,New Jersey,34,9288994,Irvington,"Irvington, New Jersey, USA",,,800 block of 18th Ave,1,3,0,0,0
2256080,2022-03-16T00:00:00Z,3,2022,New Jersey,34,9288994,Irvington,"Irvington, New Jersey, USA",,,862 18th Ave,1,3,0,0,0
2254579,2022-03-15T00:00:00Z,3,2022,Alabama,01,5024279,Ozark,"Ozark, Alabama, USA",,,1001 US Hwy 231,0,5,0,0,2
2253714,2022-03-14T00:00:00Z,3,2022,Pennsylvania,42,13002700,Reading,"Reading, Pennsylvania, USA",,,1300 block of Meade St,1,3,0,0,3
2252873,2022-03-13T00:00:00Z,3,2022,Illinois,17,12812508,Chicago,"Chicago, Illinois, USA",41.8755616,-87.6244212,7902 S Exchange Ave,0,7,0,0,0
2252792,2022-03-13T00:00:00Z,3,2022,South Carolina,45,5118425,Columbia,"Columbia, South Carolina, USA",34.0003117,-81.0331309,810 Pulaski St,1,4,0,0,3
2252719,2022-03-12T00:00:00Z,3,2022,Maryland,24,6177224,Baltimore,"Baltimore, Maryland, USA",39.2908816,-76.610759,Gwynn Oak Ave and Liberty Heights Ave,3,1,0,0,0
2253654,2022-03-12T00:00:00Z,3,2022,Alabama,01,5024279,Autaugaville,"Autaugaville, Alabama, USA",,,200 block of N Pickett St,1,3,0,0,2
2251416,2022-03-11T00:00:00Z,3,2022,Ohio,39,11799448,Columbus,"Columbus, Ohio, USA",,,1644 E Dublin-Granville Rd,2,2,0,0,1
2250540,2022-03-09T00:00:00Z,3,2022,Colorado,08,5773714,Aurora,"Aurora, Colorado, USA",,,3300 N Ouray St,1,3,0,1,4
2250151,2022-03-08T00:00:00Z,3,2022,Florida,12,21538187,Jacksonville,"Jacksonville, Florida, USA",,,Duval Station Rd and Starratt Rd,1,4,0,0,0
2249608,2022-03-07T00:00:00Z,3,2022,Tennessee,47,6910840,Knoxville,"Knoxville, Tennessee, USA",,,5800 block of Primus Rd,0,4,0,0,0
2248066,2022-03-06T00:00:00Z,3,2022,Pennsylvania,42,13002700,Hazleton,"Hazleton, Pennsylvania, USA",,,182 S  Wyoming St,1,4,0,0,1
2247842,2022-03-06T00:00:00Z,3,2022,Kentucky,21,4505836,Louisville,"Louisville, Kentucky, USA",,,601 E Jefferson St,0,4,0,0,0
2247828,2022-03-06T00:00:00Z,3,2022,Texas,48,29145505,Lubbock,"Lubbock, Texas, USA",,,1800 block of Parkway Dr,0,4,0,0,0
2247622,2022-03-06T00:00:00Z,3,2022,South Carolina,45,5118425,Chester,"Chester, South Carolina, USA",,,Powell Dr and Harvey Neely Rd,2,3,0,0,1
2248613,2022-03-06T00:00:00Z,3,2022,Louisiana,22,4657757,Monroe,"Monroe, Louisiana, USA",,,1051 Martin Luther King Junior Drive,0,4,0,0,0
2247617,2022-03-06T00:00:00Z,3,2022,Minnesota,27,5706494,Minneapolis,"Minneapolis, Minnesota, USA",44.9772995,-93.2654692,2720 Blaisdell Ave,1,3,0,0,0
2247747,2022-03-05T00:00:00Z,3,2022,Arizona,04,7151502,Glendale,"Glendale, Arizona, USA",,,4810 W Glendale Ave,1,3,0,0,0
2247025,2022-03-05T00:00:00Z,3,2022,Georgia,13,10711908,Atlanta,"Atlanta, Georgia, USA",33.7489924,-84.3902644,I-75 and Arthur B. Langford Jr. Pkwy,0,4,0,0,0
2246387,2022-03-03T00:00:00Z,3,2022,Nevada,32,3104614,Las Vegas,"Las Vegas, Nevada, USA",,,4055 S University Center Dr,1,6,0,0,0
2245620,2022-03-02T00:00:00Z,3,2022,Maryland,24,6177224,Baltimore,"Baltimore, Maryland, USA",39.2908816,-76.610759,Walbrook Ave and N Dukeland St,1,3,0,0,0
2243861,2022-02-28T00:00:00Z,2,2022,California,06,39538223,Sacramento,"Sacramento, California, USA",38.5810606,-121.493895,2041 Wyda Way,4,0,1,0,0
2243285,2022-02-27T00:00:00Z,2,2022,Louisiana,22,4657757,Alexandria,"Alexandria, Louisiana, USA",,,3700 block of 3rd St,0,4,0,0,0
2242345,2022-02-26T00:00:00Z,2,2022,South Carolina,45,5118425,North Charleston,"North Charleston, South Carolina, USA",,,2622 S Allen Dr,1,3,0,0,1
2244673,2022-02-26T00:00:00Z,2,2022,Louisiana,22,4657757,Bogalusa,"Bogalusa, Louisiana, USA",,,E 4th St and Martin Luther King Jr Dr,0,9,0,1,1
2242153,2022-02-26T00:00:00Z,2,2022,Nevada,32,3104614,Las Vegas,"Las Vegas, Nevada, USA",,,953 E Sahara Ave,1,13,0,1,1
2241857,2022-02-25T00:00:00Z,2,2022,Louisiana,22,4657757,Baton Rouge,"Baton Rouge, Louisiana, USA",,,6401 Bluebonnet Blvd,2,2,0,0,1
2241299,2022-02-24T00:00:00Z,2,2022,Texas,48,29145505,San Antonio,"San Antonio, Texas, USA",29.4246002,-98.4951405,90 Lanark Dr,0,4,0,0,0
2238575,2022-02-21T00:00:00Z,2,2022,Minnesota,27,5706494,Saint Paul,"Saint Paul, Minnesota, USA",,,488 Humboldt Ave,1,3,0,0,4
2238165,2022-02-20T00:00:00Z,2,2022,Iowa,19,3190369,Des Moines,"Des Moines, Iowa, USA",,,100 block of Water St,0,4,0,0,0
2238312,2022-02-20T00:00:00Z,2,2022,Mississippi,28,2961279,McComb,"Mccomb, Mississippi, USA",,,Minnesota Ave and 6th St,1,3,0,1,6
2238657,2022-02-20T00:00:00Z,2,2022,Nebraska,31,1961504,Omaha,"Omaha, Nebraska, USA",,,1817 N 33rd St,0,4,0,0,0
2238403,2022-02-20T00:00:00Z,2,2022,Oregon,41,4237256,Portland,"Portland, Oregon, USA",,,SE Foster Rd and 128th Ave,1,3,0,0,0
2237697,2022-02-19T00:00:00Z,2,2022,Oregon,41,4237256,Portland,"Portland, Oregon, USA",,,NE 55th Ave and NE Hassalo St,1,5,0,1,1
2237593,2022-02-19T00:00:00Z,2,2022,Missouri,29,6154913,Charleston,"Charleston, Missouri, USA",,,106 S Franklin St,2,14,0,0,2
2237196,2022-02-19T00:00:00Z,2,2022,California,06,39538223,Turlock,"Turlock, California, USA",,,142 S 1st St,0,7,0,0,0
2237058,2022-02-19T00:00:00Z,2,2022,North Carolina,37,10439388,Durham,"Durham, North Carolina, USA",,,1400 E Cornwallis Rd,2,2,0,0,3
2236857,2022-02-18T00:00:00Z,2,2022,Maryland,24,6177224,Temple Hills (Marlow Heights),"Temple Hills (Marlow Heights), Maryland, USA",,,4200 block of 28th Ave,2,2,0,0,0
2236155,2022-02-17T00:00:00Z,2,2022,Pennsylvania,42,13002700,Philadelphia,"Philadelphia, Pennsylvania, USA",39.9527237,-75.1635262,164 W Chelten Ave,0,4,0,0,0
2235778,2022-02-17T00:00:00Z,2,2022,Texas,48,29145505,Houston,"Houston, Texas, USA",,,3000 Blodgett St,0,5,0,0,0
2235366,2022-02-16T00:00:00Z,2,2022,Florida,12,21538187,Miami,"Miami, Florida, USA",,,NW 99th St and NW 21st Ave,1,3,0,0,0
2234868,2022-02-15T00:00:00Z,2,2022,Illinois,17,12812508,Joliet,"Joliet, Illinois, USA",,,700 block of Francis St,1,3,0,0,0
2232854,2022-02-13T00:00:00Z,2,2022,Wisconsin,55,5893718,Racine,"Racine, Wisconsin, USA",,,7th St and Park Ave,0,5,1,0,0
2232351,2022-02-12T00:00:00Z,2,2022,Tennessee,47,6910840,Murfreesboro,"Murfreesboro, Tennessee, USA",,,1644 Middle Tennessee Blvd,1,4,0,0,1
2232287,2022-02-12T00:00:00Z,2,2022,California,06,39538223,West Hollywood,"West Hollywood, California, USA",,,401 N La Cienega Blvd,0,4,0,0,0
2232476,2022-02-12T00:00:00Z,2,2022,Arkansas,05,3011524,Little Rock,"Little Rock, Arkansas, USA",,,200 block of E 7th St,1,3,0,0,1
2231921,2022-02-11T00:00:00Z,2,2022,Missouri,29,6154913,Springfield,"Springfield, Missouri, USA",,,E Kearney St and N Prospect Ave,0,4,0,0,0
2231371,2022-02-11T00:00:00Z,2,2022,Arizona,04,7151502,Phoenix,"Phoenix, Arizona, USA",,,5405 W Warner St,1,9,1,0,0
2227759,2022-02-06T00:00:00Z,2,2022,Florida,12,21538187,Fort Lauderdale,"Fort Lauderdale, Florida, USA",,,5280 FL-7,0,4,0,0,0
2228979,2022-02-06T00:00:00Z,2,2022,Illinois,17,12812508,Romeoville,"Romeoville, Illinois, USA",,,735 N Center Blvd,0,5,0,0,0
2228510,2022-02-06T00:00:00Z,2,2022,California,06,39538223,Fresno,"Fresno, California, USA",,,S Clara Ave and E Lorena Ave,2,2,0,0,1
