"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3029512,"September 20, 2024","West Virginia",Miami,"5118 Cabin Creek Rd","Sharon Dawes Elementary School",0,0,0,0,1,N/A
3030257,"September 20, 2024","New York","New York (Manhattan)","6 Edgecombe Ave","Percy E. Sutton Educational Campus",0,0,0,0,1,N/A
3035245,"September 20, 2024",Ohio,Cincinnati,"1620 W Galbraith Rd","Bruce Baarendse Memorial Stadium",0,1,0,0,0,N/A
3034036,"September 20, 2024",Louisiana,Deridder,"723 Oneal St","DeRidder Football Field",0,1,0,0,1,N/A
3029118,"September 20, 2024",Louisiana,Youngsville,"312 Almonaster Rd","Southside High",0,0,0,0,1,N/A
3030037,"September 20, 2024",California,Stockton,"2050 West Ln","Aspire Langston Hughes",0,0,0,0,1,N/A
3034186,"September 19, 2024",Tennessee,Nashville,"904 26th Ave N","Pearl Cohn High School",0,0,0,0,0,N/A
3028309,"September 19, 2024",Florida,Sebring,"3514 Kenilworth Blvd","Sebring High School",0,0,0,0,1,N/A
3028681,"September 19, 2024","South Dakota",Sturgis,"1121 Ballpark Rd","Sturgis Elementary School",0,0,0,0,1,N/A
3030081,"September 19, 2024",Florida,"Palm Beach Gardens (Riviera Beach)","1901 Ave S","John F. Kennedy Middle School",0,0,0,0,1,N/A
3032176,"September 19, 2024","South Dakota",Sturgis,"1121 Ballpark Rd","Sturgis Elementary School",0,0,0,0,1,N/A
3029348,"September 19, 2024",Texas,"San Antonio","600 N Ellison Dr","John Paul Stevens High School",0,0,0,0,1,N/A
3029797,"September 19, 2024",Texas,Houston,"5051 Bellfort Ave","Bastian Elementary School",0,0,0,0,1,N/A
3029261,"September 19, 2024","New York","Corona (Queens)","35-01 Union St","Flushing High School",0,0,0,0,2,N/A
3028272,"September 19, 2024",Georgia,Atlanta,"Avenue Pl","Emory Atlanta Campus",0,0,0,0,0,N/A
3037826,"September 19, 2024",Louisiana,Monroe,"2900 block of Renwick St",N/A,0,0,0,0,1,N/A
3027566,"September 18, 2024",Maryland,Waldorf,"2040 St Thomas Dr","Benjamin Stoddert Middle School",0,0,0,0,0,N/A
3029708,"September 18, 2024",Ohio,Columbus,"N High St","Ohio State University",0,0,0,0,0,N/A
3027867,"September 18, 2024",Indiana,"Fort Wayne","1030 Swinney Ave","FWCS Amp Lab at Electric Works",0,0,0,0,1,N/A
3027589,"September 18, 2024",Texas,Bryan,"3450 Campus Dr","Bryan High School",0,0,0,0,1,N/A
3027865,"September 18, 2024","New York","Staten Island","105 Hamilton Ave","Curtis High School",0,0,0,0,1,N/A
3027439,"September 18, 2024",Louisiana,"Denham Springs","8444 Cecil Dr","Live Oak Middle School",0,0,0,0,1,N/A
3027897,"September 17, 2024",Ohio,"Dayton (Huber Heights)","5400 Chambersburg Rd","Wayne High School",0,0,0,0,1,N/A
3027879,"September 17, 2024",Kentucky,Smithland,"750 US-60","Livingston Central High School",0,0,0,0,0,N/A
3027892,"September 17, 2024",Kentucky,"Mount Sterling","3570 Indian Mound Dr","McNabb Middle School",0,0,0,0,1,N/A
3027743,"September 17, 2024",Minnesota,"Saint Paul","1495 Rice St","Washington Technology Magnet School",0,1,0,0,1,N/A
3027678,"September 17, 2024",Texas,Arlington,"2001 Van Buren Dr","Jones Academy",0,0,0,0,0,N/A
3027252,"September 17, 2024","New Mexico",Albuquerque,"8100 Rainbow Blvd NW","Volcano Vista High School",0,0,0,0,1,N/A
3026559,"September 17, 2024",Missouri,"Saint Louis (Overland)","9229 Lackland Rd","Husky Academy",0,0,0,0,1,N/A
3027491,"September 17, 2024",Florida,"Plant City","1202 W Grant St","Simmons Career Center",0,0,0,0,1,N/A
3027458,"September 17, 2024",Texas,"El Paso","950 Bordeaux Dr","Del Valle High School",0,0,0,0,2,N/A
3026913,"September 17, 2024",Oregon,"Central Point","4410 Rogue Valley Hwy","Crater High School",0,0,0,0,1,N/A
3025916,"September 16, 2024",Ohio,Columbus,"John Herrick Dr and Olentangy River Rd","Ohio State University",0,1,0,0,1,N/A
3026589,"September 16, 2024",Michigan,Southfield,"24675 Lahser Rd","Southfield High School for the Arts and Technology",0,0,0,0,1,N/A
3025615,"September 16, 2024",Virginia,Orange,"230 Montevista Ave","Orange Elementary School",0,0,0,0,0,N/A
3027274,"September 16, 2024",Georgia,Covington,"8187 Carlton Trail NW","Cousins Middle School",0,0,0,0,1,N/A
3027050,"September 16, 2024",Ohio,Cincinnati,"2001 Baltimore Ave","LEAP Academy",0,0,0,0,1,N/A
3024985,"September 15, 2024","New York",Buffalo,"1405 Sycamore St","Harvey Austin Elementary School",0,1,0,0,1,N/A
3022971,"September 13, 2024",Tennessee,Chattanooga,"1849 Union Ave","Chattanooga Preparatory School",0,0,0,0,0,N/A
3023052,"September 13, 2024",Louisiana,"New Orleans","501 City Park Ave","Delgado Community College",0,0,0,0,0,N/A
3025721,"September 13, 2024",California,Sacramento,"6201 Lemon Hill Ave","Will C. Wood Middle School",0,0,0,0,1,N/A
3023962,"September 13, 2024",Georgia,Atlanta,"225 Hamilton E Holmes Dr NW","Frederick Douglass High School",0,0,0,0,0,N/A
3022885,"September 13, 2024",Florida,Orlando,"1000 E Kaley St","Boone High School",0,0,0,0,2,N/A
3022945,"September 13, 2024",Ohio,Marion,"420 Presidential Dr","Grant Middle School",0,0,0,0,1,N/A
3022937,"September 13, 2024",Georgia,Duluth,"3200 Pleasant Hill Rd","Duluth Middle School",0,0,0,0,1,N/A
3023940,"September 13, 2024",Georgia,Newnan,"3220 Fischer Rd","Northgate High School",0,0,0,0,1,N/A
3023489,"September 13, 2024",Pennsylvania,"Drexel Hill","601 N Lansdowne Ave",N/A,0,0,0,0,1,N/A
3022966,"September 12, 2024","New York",Rochester,"164 Alexander St","Monroe High School",0,0,0,0,1,N/A
3027541,"September 12, 2024","South Carolina",Laurens,"5058 US-76","Laurens District 55 High School",0,0,0,0,1,N/A
3022941,"September 12, 2024",Georgia,Atlanta,"370 Old Ivy Rd NE","Sarah Smith Elementary School",0,0,0,0,0,N/A
3022896,"September 12, 2024",Florida,Tallahassee,"800 Alabama St","Griffin Middle School",0,0,0,0,1,N/A
3022890,"September 12, 2024",Florida,Tampa,"1701 N Blvd","Blake High School",0,0,0,0,1,N/A
3022844,"September 12, 2024",Missouri,Springfield,"3850 N Farm Rd 159","Truman Elementary",0,1,0,0,0,N/A
3022737,"September 12, 2024",Oklahoma,Okay,"8611 N 49th St E","Okay High School",0,0,0,0,1,N/A
3032624,"September 12, 2024",Illinois,Lombard,"1014 S Main St","Glenbard East High School",0,0,0,0,0,N/A
3023512,"September 12, 2024",Texas,"San Angelo","900 E 43rd St","Lake View High School",0,0,0,0,1,N/A
3021683,"September 11, 2024","South Carolina",Marion,"1205 S Main St","Marion High School",0,0,0,0,1,N/A
3021508,"September 11, 2024","South Carolina",Chester,"1330 J A Cochran Bypass","Chester Senior High School",0,0,0,0,1,N/A
3021579,"September 11, 2024",Tennessee,Bolivar,"313 Harris St","Bolivar Central High School",0,0,0,0,1,N/A
3021873,"September 11, 2024",Kentucky,Louisville,"4409 Preston Hwy","Louisville Male High School",0,0,0,0,1,N/A
3023137,"September 11, 2024",Georgia,Trion,"919 Allgood St","Trion High School",0,1,0,0,0,N/A
3022412,"September 11, 2024","North Carolina",Durham,"401 N Driver St","Holton Career and Resource Center",0,0,0,0,1,N/A
3023020,"September 11, 2024",Indiana,Anderson,"2108 E 200 N","Highland Middle School",0,0,0,0,1,N/A
3023007,"September 11, 2024","South Dakota","Sioux Falls","201 West Ave","Axtell Park Middle School",0,0,0,0,1,N/A
3022983,"September 11, 2024","West Virginia","New Haven","135 Mill St","New Haven Elementary School",0,0,0,0,1,N/A
3021303,"September 11, 2024",Ohio,Cincinnati,"8 Enfield St","Alternative School at Greenhills Community Building",0,0,0,0,1,N/A
3021397,"September 11, 2024",Florida,"Altamonte Springs","991 Sand Lake Rd","Lake Brantley High School",0,0,0,0,1,N/A
3021761,"September 11, 2024",Washington,Bothell,"18218 N Rd","Lynnwood High School",0,0,0,0,1,N/A
3022036,"September 11, 2024",Alabama,Pinson,"6623 Roe Chandler Rd","Clay-Chalkville High School",0,0,0,0,1,N/A
3021964,"September 11, 2024",Florida,"Orange Park","4035 Plantation Oaks Blvd","Oakleaf High School",0,0,0,0,1,N/A
3029212,"September 10, 2024",Virginia,Norfolk,"1301 W 49th St","Webb University Center",0,0,0,0,1,N/A
3020079,"September 10, 2024",Virginia,"Newport News","16th St and Garden Dr",N/A,1,0,0,0,0,N/A
3022222,"September 10, 2024","South Carolina",Aiken,"961 Leadership Dr","USC Aiken",0,0,0,0,1,N/A
3020742,"September 10, 2024",Nebraska,Omaha,"8204 Crown Point Ave","Northwest High School",0,1,0,0,1,N/A
3021824,"September 10, 2024",Tennessee,Memphis,"3965 S Germantown Rd","Germanshire Elementary School",0,0,0,0,0,N/A
3021574,"September 10, 2024",Illinois,Lombard,"1014 S Main St","Glenbard East High School",0,0,0,0,1,N/A
3020758,"September 9, 2024",Iowa,"Des Moines","4419 Center St","Theodore Roosevelt High School",0,0,0,0,1,N/A
3020948,"September 9, 2024",Pennsylvania,Philadelphia,"1400 block of Cecil B Moore Ave","Temple University Campus",0,1,0,0,0,N/A
3021504,"September 9, 2024","North Carolina",Raleigh,"5500 Dixon Dr","Sanderson High School",0,0,0,0,1,N/A
3020472,"September 9, 2024","North Carolina",Statesville,"474 N Center St","Statesville High School",0,0,0,0,1,N/A
3019803,"September 9, 2024",Washington,Vancouver,"1500 SE Blairmont Dr","Mountain View High School",0,0,0,0,2,N/A
3019385,"September 9, 2024","North Carolina",Raleigh,"2316 Hillsborough St","North Carolina State University",0,0,0,0,1,N/A
3019991,"September 9, 2024",Mississippi,Booneville,"167 Co Rd 1040","Thrasher School",0,0,0,0,1,N/A
3018370,"September 7, 2024",Florida,"Opa Locka","15600 NW 42nd Ave","Omega Activity Center",0,5,0,0,0,N/A
3020954,"September 7, 2024",Nebraska,Lincoln,"1 Memorial Stadium Dr","Memorial Stadium",0,0,0,0,1,N/A
3017356,"September 6, 2024",Ohio,Cincinnati,"100 Viking Way","Princeton High School",0,0,0,0,1,N/A
3017287,"September 6, 2024",Mississippi,Caledonia,"9509 Wolfe Rd","Caledonia Elementary",0,0,0,0,0,N/A
3017139,"September 6, 2024",Maryland,"Joppa (Joppatowne)","555 Joppa Farm Rd","Joppatowne High School",1,0,0,0,1,N/A
3017742,"September 6, 2024","North Carolina",Rolesville,"1099 E Young St","Rolesville High School",0,0,0,0,1,N/A
3017541,"September 6, 2024",Tennessee,Nashville,"3812 Hillsboro Pike","Hillsboro High School",0,0,0,0,1,N/A
3017449,"September 6, 2024","West Virginia",Martinsburg,"S Raleigh St and Berry St","Martinsburg High School, Cobourn Field",0,3,0,0,0,N/A
3017416,"September 5, 2024","New Mexico",Albuquerque,"1505 Candelaria Rd NW","Valley High School",0,0,0,0,1,N/A
3017926,"September 5, 2024",Georgia,Stockbridge,"820 Moseley Dr","Woodland Middle School",0,0,0,0,1,N/A
3016736,"September 5, 2024",Kentucky,Manchester,"415 Clay County High Rd","Clay County High School",0,0,0,0,1,N/A
3016333,"September 5, 2024",Georgia,Thomasville,"117 Glenwood Dr","MacIntyre Park Middle School",0,0,0,0,1,N/A
3016440,"September 5, 2024",Louisiana,"La Place (LaPlace)","1 Wildcat Dr","East Saint John High School",0,0,0,0,1,N/A
3017187,"September 5, 2024",Illinois,Kankakee,"300 N Fifth Ave","Avis Huff School / Avis Huff Student Support Services",0,0,0,0,0,N/A
3017173,"September 5, 2024","South Carolina",Union,"1163 Lakeside Dr","Union County High School",0,0,0,0,1,N/A
3021212,"September 5, 2024","New York",Tonawanda,"44 Westfall Ave","Alexander Hamilton Elementary School",0,0,0,0,0,N/A
3016839,"September 5, 2024",Washington,Kent,"12430 SE 208th St","Kentridge High School",0,0,0,0,1,N/A
3016700,"September 5, 2024",Tennessee,Memphis,"4649 Horn Lake Rd","Geeter K-8 Middle School",0,0,0,0,0,N/A
3015569,"September 4, 2024","New York",Bronx,"2190 Folin St","MS 391 - Angelo Patri School",0,1,0,0,0,N/A
3016014,"September 4, 2024",Oklahoma,Sapulpa,"3 S Mission St","Sapulpa High School",0,0,0,0,0,N/A
3015835,"September 4, 2024",Illinois,Elgin,"1200 Maroon Dr","Elgin High School",0,0,0,0,1,N/A
3021541,"September 4, 2024",Wisconsin,"La Crosse","1111 7th St S","Hamilton Elementary School",0,0,0,0,1,N/A
3014703,"September 4, 2024",Georgia,Winder,"940 Haymon Morris Rd","Apalachee High School",4,7,0,0,1,N/A
3016282,"September 4, 2024",Arizona,Tucson,"5445 S Alvernon Way","Los Ninos Elementary School",0,0,0,0,0,N/A
3016056,"September 4, 2024",Alabama,Cottonwood,"663 Houston St","Cottonwood High School",0,0,0,0,1,N/A
3016011,"September 4, 2024",Oklahoma,Tulsa,"6636 S Mingo Rd","Union High School",0,0,0,0,0,N/A
3016102,"September 4, 2024",Texas,Carthage,"1110 FM 10",N/A,0,0,0,0,1,N/A
3015764,"September 4, 2024",Iowa,Davenport,"3505 W Locust St","Davenport West High School",0,0,0,0,2,N/A
3015740,"September 4, 2024",Wisconsin,"Chippewa Falls","750 Tropicana Blvd","Chippewa Falls Middle School",0,0,0,0,0,N/A
3019611,"September 3, 2024","New York",Frankfort,"605 Palmer St","Frankfort Schuyler Elementary School",0,0,0,0,0,N/A
3015694,"September 3, 2024",Georgia,Pelham,"209 Mathewson Ave","Pelham City Middle School",0,0,0,0,1,N/A
3013926,"September 3, 2024",Michigan,Rockford,"350 N Main St","River Valley Academy",0,0,0,0,0,N/A
3014413,"September 3, 2024",Tennessee,Apison,"3550 Bentwood Cove Dr","East Hamilton Middle School",0,0,0,0,1,N/A
3014438,"September 3, 2024",Pennsylvania,"Drexel Hill","601 N Lansdowne Ave","Upper Darby High School",0,0,0,0,1,N/A
3017106,"September 3, 2024",Louisiana,"Baton Rouge","12121 Tams Dr","Bellaire Magnet School",0,0,0,0,1,N/A
3014916,"September 3, 2024",Iowa,Dubuque,"605 Lincoln Ave","Audubon Elementary School",0,0,0,0,1,N/A
3012751,"September 2, 2024",Ohio,"Cleveland (East Cleveland)","15300 block of Euclid Ave",N/A,0,3,0,0,0,N/A
3010113,"August 30, 2024",Alabama,Huntsville,"John Wright Dr NW","University of Alabama Huntsville Material Sciences Building",0,1,0,0,0,N/A
3010882,"August 30, 2024","New Jersey",Wayne,"45 Reinhart Rd","Passaic County Technical Institute",0,2,0,0,1,N/A
3014000,"August 30, 2024","North Carolina",Ramseur,"390 Eastern Randolph Rd","Eastern Randolph High School",0,0,0,0,1,N/A
3015237,"August 30, 2024","North Carolina",Maxton,"11344 Deep Branch Rd","Purnell Swett High School",0,0,0,0,1,N/A
3011849,"August 30, 2024",Michigan,Romulus,"37300 Wick Rd","Romulus Middle School",0,0,0,0,1,N/A
3011840,"August 30, 2024",Florida,"Daytona Beach","3917 LPGA Blvd","Daytona Stadium",0,0,0,0,1,N/A
3011032,"August 30, 2024",Maryland,Baltimore,"3500 Hillen Rd","Mergenthaler Vocational Technical High School",0,0,0,0,0,N/A
3009200,"August 29, 2024",Kentucky,Louisville,"1300 block of Rosewell Ave",N/A,0,2,0,0,1,N/A
3010456,"August 29, 2024",Michigan,"Royal Oak","1500 Lexington Blvd","Royal Oak High School",0,0,0,0,1,N/A
3009720,"August 29, 2024",Texas,Austin,"10701 S 1st St","Akins Early College High School",0,0,0,0,1,N/A
3009430,"August 29, 2024",Florida,Tallahassee,"550 E Tennessee St","Leon High School",0,0,0,0,1,N/A
3009068,"August 28, 2024",Indiana,Columbus,"2700 McKinley Ave","McDowell Education Center",0,0,0,0,0,N/A
3008471,"August 28, 2024","North Carolina",Charlotte,"1825 Oakdale Rd","Oakdale Elementary",0,0,0,0,1,N/A
3009207,"August 28, 2024",Maryland,Baltimore,"5401 Kenwood Ave","Overlea High School",0,0,0,0,1,N/A
3007338,"August 27, 2024",Arizona,Phoenix,"3835 W Thomas Rd","West Phoenix High School",0,0,0,0,1,N/A
3015497,"August 27, 2024",Mississippi,Decatur,"275 W Broad St","East Central Community College",0,0,0,0,1,N/A
3010331,"August 27, 2024",Georgia,"Warner Robins","401 S Davis Dr","Warner Robins High School",0,0,0,0,1,N/A
3008467,"August 27, 2024","North Carolina",Charlotte,"2700 Dorchester Pl","Sedgefield Middle School",0,0,0,0,1,N/A
3008678,"August 27, 2024",Tennessee,Nashville,"3150 McGavock Pike","McGavock High School",0,0,0,0,1,N/A
3011022,"August 27, 2024",California,"Los Angeles","7676 San Pedro St","John C. Fremont High School",0,0,0,0,1,N/A
3009615,"August 27, 2024",Texas,Bellaire,"5100 Maple St","Bellaire High School",0,0,0,0,1,N/A
3007487,"August 27, 2024",Tennessee,Chattanooga,"2500 Market St","Howard High School",0,0,0,0,1,N/A
3006424,"August 26, 2024",Indiana,Avon,"174 S Avon Ave","Avon Intermediate School East",0,0,0,0,0,N/A
3007614,"August 26, 2024",Tennessee,Nashville,"2700 Childrens Way","Vanderbilt University, Recreation and Wellness Center:",0,0,0,0,1,N/A
3007059,"August 26, 2024",California,Visalia,"1717 N McAuliff St","Golden West High School",0,0,0,0,1,N/A
3011019,"August 26, 2024",California,"Los Angeles","10860 Denker Ave","Washington Preparatory High School",0,0,0,0,1,N/A
3006262,"August 26, 2024",Texas,Houston,"6200 Main St","Rice University Jones College",1,0,1,0,0,N/A
3003784,"August 23, 2024",Texas,"San Antonio","1400 Jackson Keller Rd","Lee High School",0,0,0,0,1,N/A
3009146,"August 23, 2024",Georgia,Covington,"3109 Newton Dr NE","Sharp Stadium",0,0,0,0,0,N/A
3006137,"August 23, 2024",Texas,Dallas,"1802 Moser Ave","Solar Prepatory School for Boys",0,0,0,0,1,N/A
3003543,"August 22, 2024",Ohio,"Dayton (West Carrollton)","424 E Main St","West Carrollton Middle School",0,0,0,0,1,N/A
3002920,"August 22, 2024",Georgia,Augusta,"3855 Old Waynesboro Rd","Cross Creek High School",0,0,0,0,0,N/A
3002672,"August 22, 2024",Texas,"El Paso","900 Resler Dr","Franklin High School",0,0,1,0,0,N/A
3004260,"August 22, 2024",Alabama,Tallassee,"502 Barnett Blvd","Tallassee High School",0,0,0,0,1,N/A
3010717,"August 22, 2024",California,Vallejo,"1800 Ascot Pkwy","Jesse Bethel High School",0,0,0,0,1,N/A
3004093,"August 22, 2024",Louisiana,"Baton Rouge","12121 Tams Dr","Belaire High School",0,0,0,0,1,N/A
3004083,"August 22, 2024",Louisiana,"Baton Rouge","800 E McKinley St","McKinley High School",0,0,0,0,1,N/A
3003047,"August 21, 2024",Mississippi,"Tunica (county)",N/A,N/A,0,0,0,0,1,N/A
3002522,"August 21, 2024",Louisiana,Opelousas,"332 E South St","South Louisiana Community College - Opelousas Campus",0,0,0,0,1,N/A
3000787,"August 20, 2024",Texas,"San Antonio","600 N Ellison Dr","John Paul Stevens High School",0,0,0,0,1,N/A
3020251,"August 20, 2024",California,Tracy,"650 W 10th St","Stein Continuation High School",0,0,0,0,1,N/A
3000900,"August 19, 2024",Louisiana,"Bossier City","777 Bearkat Dr","Bossier High School",0,1,0,0,1,N/A
2999708,"August 19, 2024",Georgia,Savannah,"12419 Largo Dr","Windsor Forest High School",0,0,0,0,2,N/A
3001799,"August 19, 2024",Nevada,"North Las Vegas","150 W Deer Springs Way","Legacy High School",0,0,0,0,1,N/A
3000986,"August 19, 2024","North Carolina","Winston Salem (Winston-salem)","3545 Carver School Rd","Carver High School",0,0,0,0,1,N/A
3001032,"August 18, 2024",Mississippi,"Itta Bena","14000 Highway 82 W","Mississippi Valley State University",0,2,0,0,0,N/A
2998258,"August 18, 2024",Mississippi,"Itta Bena","14000 US-82","Mississippi Valley State University",0,2,0,0,0,N/A
2997394,"August 16, 2024",Texas,Victoria,"4103 E Mockingbird Ln","Victoria East High School",0,0,0,0,2,N/A
3000827,"August 16, 2024",Georgia,Columbus,"Cusseta Road and 23rd Ave",N/A,0,0,0,0,0,N/A
3000587,"August 16, 2024",Louisiana,Hammond,"45168 River Rd","Hammond High School",0,0,0,0,1,N/A
3012804,"August 16, 2024",California,Reseda,"8140 Vanalden Ave","Cleveland High School",0,0,0,0,1,N/A
2997946,"August 16, 2024",California,Sylmar,"13050 Borden Ave","Sylmar High School",0,0,0,0,1,N/A
2997508,"August 16, 2024",Mississippi,Columbus,"215 Hemlock St","Columbus High School Field House",0,0,0,0,1,N/A
3000908,"August 15, 2024",Georgia,"Mount Airy","2059 Old Hwy 197 S","Raider Stadium",0,0,0,0,1,N/A
2996050,"August 15, 2024",Indiana,"Terre Haute","2800 W Harlan Dr","Hoosier Prairie Elementary",0,0,0,0,0,N/A
2996807,"August 15, 2024","South Carolina",Columbia,"361 Pisgah Church Rd","Keenan High School",0,0,0,0,1,N/A
2996352,"August 14, 2024","New York",Syracuse,"Highland St",N/A,0,0,0,0,0,N/A
2994803,"August 14, 2024",Virginia,Petersburg,"200 block of Boisseau St","Virginia Hall",0,4,0,0,2,N/A
2995517,"August 13, 2024",Ohio,Cincinnati,"3900 Race Rd","Bridgetown Middle School",0,0,0,0,1,N/A
2997736,"August 13, 2024","North Carolina","Connelly Springs","3519 Miller Bridge Rd","East Burke Middle School",0,0,0,0,1,N/A
3002732,"August 13, 2024",Texas,Richmond,N/A,"Fort Bend County's Structured Therapeutic Educational Program",0,0,0,0,1,N/A
2994008,"August 13, 2024","South Carolina",Anderson,"2600 N SC-81","TL Hanna High School",0,0,0,0,1,N/A
2994706,"August 13, 2024",Tennessee,Chattanooga,"2500 Market St","Howard High School",0,0,0,0,1,N/A
2994011,"August 12, 2024","South Carolina",Blythewood,"180 S-40-1694","Westwood High School",0,0,0,0,1,N/A
2991777,"August 10, 2024",Tennessee,Nashville,"1900 South Dr","Vanderbilt University Sutherland House",0,1,0,0,1,N/A
2994039,"August 9, 2024",Georgia,Augusta,"2011 Lumpkin Rd","Butler High School",0,0,0,0,0,N/A
2991172,"August 8, 2024",Florida,"Coconut Creek","5050 Wiles Rd","Monarch High School",0,0,0,0,1,N/A
2990403,"August 8, 2024",California,Berkeley,"2601 Warring St","Clark Kerr",0,0,0,0,0,N/A
3038838,"August 8, 2024",Arkansas,Magnolia,"1400 High School Dr","Magnolia High School",0,0,0,0,1,N/A
2987767,"August 5, 2024",Tennessee,Memphis,"5390 Mendenhall Mall","Power Center Academy Hickory Hill High School",0,0,0,0,1,N/A
2988351,"August 5, 2024",Florida,"Fort Pierce","3209 Virginia Ave","Indian River State College Massey Campus",0,0,0,0,1,N/A
2985439,"August 1, 2024","New Mexico","Las Cruces","5700 Mesa Grande Dr","Organ Mountain High School",0,0,0,0,2,N/A
2983511,"July 30, 2024",Oregon,"Klamath Falls","1300 Monclaire St","Klamath Union High School / Modoc Field",0,1,0,0,0,N/A
2982733,"July 30, 2024",Indiana,"Fort Wayne","E Campus Dr and Kettler Cir","Purdue Fort Wayne - Indiana University Fort Wayne",0,0,1,0,0,N/A
2973693,"July 19, 2024",Texas,Austin,"2021 Guadalupe St","University of Texas - Dobie Twenty21",0,0,0,0,2,N/A
2979381,"July 19, 2024",Washington,Tacoma,"601 S 8th St","Tacoma Public Schools Offices",0,0,0,0,0,N/A
2967674,"July 13, 2024",Texas,Austin,"E Martin Luther King Jr Blvd and Robert Dedman Dr","University of Texas - Austin",0,0,0,0,0,N/A
2966443,"July 11, 2024",Nevada,"Las Vegas","4505 S Maryland Pkwy","University of Nevada, Las Vegas Financial Aid and Cashiering Offices",0,0,0,0,1,N/A
2965629,"July 9, 2024",Texas,Greenville,"3515 Lions Lair Rd","Greenville High School",0,0,0,0,1,N/A
2964842,"July 9, 2024",California,"Fair Oaks","4924 Dewey Dr","Del Campo High School",0,0,0,0,1,N/A
2959428,"July 3, 2024",Florida,"Fort Pierce","4101 S 25th St","Fort Pierce Central High School",0,0,0,0,1,N/A
2953529,"June 28, 2024","North Carolina",Wingate,"211 E Wilson St","Ron Christopher Stadium/Wingate University",0,0,0,1,0,N/A
2952738,"June 26, 2024",Florida,Sanford,"2701 Ridgewood Ave","Seminole High School",0,0,0,0,1,N/A
2985516,"June 21, 2024",Tennessee,Memphis,"550 Alabama Ave","Tennessee College of Applied Technology",0,0,0,0,1,N/A
2939422,"June 13, 2024",California,"Los Angeles","111 S Grand Ave","Walt Disney Concert Hall",0,0,0,0,0,N/A
2939834,"June 12, 2024",Washington,Kent,"12430 SE 208th St","Kentridge High School",0,0,0,0,1,N/A
3022922,"June 12, 2024",Virginia,Norfolk,"1111 Park Ave","Booker T Washington High School",0,0,0,0,1,N/A
2954439,"June 11, 2024","New Mexico",Yah-ta-hey,"641 US-491","Chee Dodge Elementary  School",0,0,0,0,1,N/A
2957473,"June 10, 2024",Washington,"Federal Way","35999 16th Ave S","Todd Beamer High School",0,0,0,0,1,N/A
2937051,"June 10, 2024",Maryland,Reisterstown,"12000 Reisterstown Rd","Franklin High School",0,0,0,0,0,N/A
2934849,"June 8, 2024",Minnesota,Minneapolis,"615 SE Washington Ave","Graduate Hotels",0,1,0,0,0,N/A
2935759,"June 7, 2024","New York","Valley Stream","585 Corona Ave","James A. Dever Elementary School",0,0,0,0,0,N/A
2937049,"June 7, 2024",California,Carson,"22328 Main St","Carson High School",0,0,0,0,0,N/A
2933178,"June 6, 2024",Washington,Seattle,"400 23rd Ave","Quincy Jones Performance Center",1,0,0,0,0,N/A
2941424,"June 6, 2024",Maryland,Reisterstown,"12000 Reisterstown Rd","Franklin High School",0,0,0,0,1,N/A
2932399,"June 5, 2024","North Carolina",Battleboro,"1619 NC-97","Coker-Wimberly Elementary School",0,0,0,0,1,N/A
2932830,"June 5, 2024","North Carolina",Fayetteville,"1960 Coliseum Dr","Crown Complex",0,0,0,0,2,N/A
2933380,"June 5, 2024",Pennsylvania,Pittsburgh,"1611 Davis Ave","Morrow Elementary School",0,0,0,0,0,N/A
2932892,"June 4, 2024",California,"Los Angeles","2211 W Ave 30","Glassell Park Elementary School",0,0,0,0,0,N/A
2930950,"June 3, 2024",California,"American Canyon","3000 Newell Dr","American Canyon High School",0,0,0,0,1,N/A
2926176,"May 30, 2024",Virginia,Hampton,"100 Ireland St","Phoebus High School",0,0,0,0,1,N/A
2943212,"May 30, 2024",Michigan,"East Lansing","362 Bogue St","Michigan State University - Snyder Hall",0,0,0,0,2,N/A
2923323,"May 28, 2024",Pennsylvania,Chester,"200 W 9th St","Chester High School",0,0,0,0,1,N/A
2923298,"May 28, 2024",Oregon,Portland,"6941 N Central St","Roosevelt High School",0,0,0,0,0,N/A
2920587,"May 25, 2024",California,Davis,"350 Mrak Hall Dr","University of California Davis Mrak Hall",0,0,0,0,0,N/A
2921380,"May 25, 2024",Iowa,"Des Moines","2601 Forest Ave","The Knapp Center",0,0,0,0,1,N/A
2920181,"May 24, 2024",California,Bakersfield,"300 Galaxy Ave","North High School",0,0,0,0,1,N/A
2939402,"May 24, 2024","South Carolina","Goose Creek","951 Crowfield Blvd","Stratford High School",0,0,0,0,1,N/A
2926828,"May 24, 2024",Texas,Arlington,"7001 Silo Rd","Juan Seguin High School",0,0,0,0,1,N/A
2929837,"May 24, 2024",Texas,Seguin,"1315 E Cedar St","Seguin HS’s Matador Stadium",0,0,0,0,1,N/A
2921138,"May 24, 2024","New Mexico",Anthony,"6301 NM-28","Gadsden High School",1,0,0,0,1,N/A
2919969,"May 23, 2024","New York",Brooklyn,"105 Tech Pl","George Westinghouse Career and Technical Education High School",0,0,0,0,1,N/A
2918499,"May 23, 2024",Louisiana,Harvey,"2200 8th St","West Jefferson High School",0,1,0,0,1,N/A
2920137,"May 23, 2024","North Carolina",Salisbury,"2300 W Innes St","Catawba College",0,0,0,0,1,N/A
